DateTime,Volume
2010-02-28,99895.70000000001
2010-03-31,122354.7000000002
2010-04-30,89833.7
2010-05-31,124536.69999999981
2010-06-30,125688.7999999998
2010-07-31,129064.8999999998
2010-08-31,111423.7
2010-09-30,105526.9000000002
2010-10-31,108786.80000000019
2010-11-30,108225.60000000021
2010-12-31,111700.6999999998
2011-01-31,115645.59999999999
2011-02-28,103227.6
2011-03-31,115339.7999999998
2011-04-30,111996.5999999998
2011-05-31,114531.8
2011-06-30,103142.80000000002
2011-07-31,105544.8000000002
2011-08-31,102954.7999999998
2011-09-30,101159.7999999998
2011-10-31,98786.69999999981
2011-11-30,105213.7
2011-12-31,111508.7000000002
2012-01-31,111461.7000000002
2012-02-29,103636.8000000002
2012-03-31,109091.79999999999
2012-04-30,109786.7999999998
2012-05-31,110209.7999999998
2012-06-30,112554.70000000019
2012-07-31,112522.70000000001
2012-08-31,113957.8
2012-09-30,112374.90000000001
2012-10-31,112067.79999999999
2012-11-30,107232.9
2012-12-31,61727.9
