Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,22-01-2021,,,,,,,,
B46D0061,001,28-08-1986,300,299,1180,,,,,,
B46D0061,001,15-09-1986,312,311,1168,,,,,,
B46D0061,001,29-09-1986,318,317,1162,,,,,,
B46D0061,001,14-10-1986,327,326,1153,,,,,,
B46D0061,001,28-10-1986,323,322,1157,,,,,,
B46D0061,001,14-11-1986,315,314,1165,,,,,,
B46D0061,001,28-11-1986,315,314,1165,,,,,,
B46D0061,001,15-12-1986,312,311,1168,,,,,,
B46D0061,001,29-12-1986,348,347,1132,,,,,,
B46D0061,001,14-01-1987,267,266,1213,,,,,,
B46D0061,001,28-01-1987,264,263,1216,,,,,,
B46D0061,001,16-02-1987,273,272,1207,,,,,,
B46D0061,001,28-02-1987,268,267,1212,,,,,,
B46D0061,001,16-03-1987,250,249,1230,,,,,,
B46D0061,001,30-03-1987,247,246,1233,,,,,,
B46D0061,001,14-04-1987,240,239,1240,,,,,,
B46D0061,001,28-04-1987,240,239,1240,,,,,,
B46D0061,001,14-05-1987,249,248,1231,,,,,,
B46D0061,001,29-06-1987,251,250,1229,,,,,,
B46D0061,001,14-07-1987,257,256,1223,,,,,,
B46D0061,001,14-08-1987,265,264,1215,,,,,,
B46D0061,001,28-08-1987,269,268,1211,,,,,,
B46D0061,001,14-09-1987,268,267,1212,,,,,,
B46D0061,001,28-09-1987,283,282,1197,,,,,,
B46D0061,001,14-10-1987,275,274,1205,,,,,,
B46D0061,001,28-10-1987,263,262,1217,,,,,,
B46D0061,001,13-11-1987,270,269,1210,,,,,,
B46D0061,001,30-11-1987,256,255,1224,,,,,,
B46D0061,001,14-12-1987,256,255,1224,,,,,,
B46D0061,001,28-12-1987,254,253,1226,,,,,,
B46D0061,001,14-01-1988,236,235,1244,,,,,,
B46D0061,001,28-01-1988,242,241,1238,,,,,,
B46D0061,001,16-02-1988,226,225,1254,,,,,,
B46D0061,001,14-03-1988,223,222,1257,,,,,,
B46D0061,001,28-03-1988,206,205,1274,,,,,,
B46D0061,001,14-04-1988,212,211,1268,,,,,,
B46D0061,001,28-04-1988,229,228,1251,,,,,,
B46D0061,001,16-05-1988,229,228,1251,,,,,,
B46D0061,001,27-05-1988,237,236,1243,,,,,,
B46D0061,001,28-06-1988,268,267,1212,,,,,,
B46D0061,001,15-08-1988,273,272,1207,,,,,,
B46D0061,001,29-08-1988,285,284,1195,,,,,,
B46D0061,001,14-09-1988,276,275,1204,,,,,,
B46D0061,001,28-09-1988,286,285,1194,,,,,,
B46D0061,001,14-10-1988,264,263,1216,,,,,,
B46D0061,001,28-10-1988,263,262,1217,,,,,,
B46D0061,001,14-11-1988,268,267,1212,,,,,,
B46D0061,001,28-11-1988,268,267,1212,,,,,,
B46D0061,001,14-12-1988,260,259,1220,,,,,,
B46D0061,001,16-01-1989,251,250,1229,,,,,,
B46D0061,001,27-01-1989,263,262,1217,,,,,,
B46D0061,001,14-02-1989,264,263,1216,,,,,,
B46D0061,001,14-03-1989,250,249,1230,,,,,,
B46D0061,001,28-03-1989,232,231,1248,,,,,,
B46D0061,001,14-04-1989,232,231,1248,,,,,,
B46D0061,001,28-04-1989,274,273,1206,,,,,,
B46D0061,001,01-06-1989,256,255,1224,,,,,,
B46D0061,001,14-06-1989,258,257,1222,,,,,,
B46D0061,001,28-06-1989,270,269,1210,,,,,,
B46D0061,001,14-07-1989,274,273,1206,,,,,,
B46D0061,001,28-07-1989,220,219,1260,,,,,,
B46D0061,001,14-08-1989,293,292,1187,,,,,,
B46D0061,001,28-08-1989,305,304,1175,,,,,,
B46D0061,001,14-09-1989,304,303,1176,,,,,,
B46D0061,001,28-09-1989,307,306,1173,,,,,,
B46D0061,001,13-10-1989,310,309,1170,,,,,,
B46D0061,001,27-10-1989,310,309,1170,,,,,,
B46D0061,001,14-11-1989,320,319,1160,,,,,,
B46D0061,001,28-11-1989,328,327,1152,,,,,,
B46D0061,001,14-12-1989,326,325,1154,,,,,,
B46D0061,001,28-12-1989,317,316,1163,,,,,,
B46D0061,001,15-01-1990,307,306,1173,,,,,,
B46D0061,001,29-01-1990,303,302,1177,,,,,,
B46D0061,001,28-02-1990,310,309,1170,,,,,,
B46D0061,001,14-03-1990,282,281,1198,,,,,,
B46D0061,001,28-03-1990,285,284,1195,,,,,,
B46D0061,001,13-04-1990,278,277,1202,,,,,,
B46D0061,001,27-04-1990,282,281,1198,,,,,,
B46D0061,001,14-05-1990,281,280,1199,,,,,,
B46D0061,001,30-05-1990,287,286,1193,,,,,,
B46D0061,001,15-06-1990,280,279,1200,,,,,,
B46D0061,001,29-06-1990,290,289,1190,,,,,,
B46D0061,001,27-07-1990,300,299,1180,,,,,,
B46D0061,001,28-08-1990,308,307,1172,,,,,,
B46D0061,001,17-09-1990,321,320,1159,,,,,,
B46D0061,001,28-09-1990,320,319,1160,,,,,,
B46D0061,001,15-10-1990,324,323,1156,,,,,,
B46D0061,001,29-10-1990,326,325,1154,,,,,,
B46D0061,001,14-11-1990,331,330,1149,,,,,,
B46D0061,001,28-11-1990,325,324,1155,,,,,,
B46D0061,001,14-12-1990,338,337,1142,,,,,,
B46D0061,001,28-12-1990,318,317,1162,,,,,,
B46D0061,001,14-01-1991,296,295,1184,,,,,,
B46D0061,001,28-01-1991,290,289,1190,,,,,,
B46D0061,001,18-02-1991,281,280,1199,,,,,,
B46D0061,001,28-02-1991,295,294,1185,,,,,,
B46D0061,001,15-03-1991,277,276,1203,,,,,,
B46D0061,001,28-03-1991,280,279,1200,,,,,,
B46D0061,001,15-04-1991,283,282,1197,,,,,,
B46D0061,001,29-04-1991,282,281,1198,,,,,,
B46D0061,001,14-05-1991,282,281,1198,,,,,,
B46D0061,001,29-05-1991,288,287,1192,,,,,,
B46D0061,001,18-06-1991,290,289,1190,,,,,,
B46D0061,001,28-06-1991,293,292,1187,,,,,,
B46D0061,001,16-07-1991,290,289,1190,,,,,,
B46D0061,001,29-07-1991,299,298,1181,,,,,,
B46D0061,001,14-08-1991,300,299,1180,,,,,,
B46D0061,001,28-08-1991,302,301,1178,,,,,,
B46D0061,001,13-09-1991,310,309,1170,,,,,,
B46D0061,001,30-09-1991,320,319,1160,,,,,,
B46D0061,001,14-10-1991,322,321,1158,,,,,,
B46D0061,001,28-10-1991,330,329,1150,,,,,,
B46D0061,001,15-11-1991,328,327,1152,,,,,,
B46D0061,001,22-11-1991,320,319,1160,,,,,,
B46D0061,001,28-11-1991,315,314,1165,,,,,,
B46D0061,001,06-12-1991,315,314,1165,,,,,,
B46D0061,001,13-12-1991,315,314,1165,,,,,,
B46D0061,001,19-12-1991,310,309,1170,,,,,,
B46D0061,001,30-12-1991,297,296,1183,,,,,,
B46D0061,001,03-01-1992,285,284,1195,,,,,,
B46D0061,001,07-01-1992,312,311,1168,,,,,,
B46D0061,001,10-01-1992,291,290,1189,,,,,,
B46D0061,001,14-01-1992,290,289,1190,,,,,,
B46D0061,001,17-01-1992,288,287,1192,,,,,,
B46D0061,001,22-01-1992,280,279,1200,,,,,,
B46D0061,001,31-01-1992,278,277,1202,,,,,,
B46D0061,001,07-02-1992,280,279,1200,,,,,,
B46D0061,001,14-02-1992,275,274,1205,,,,,,
B46D0061,001,21-02-1992,277,276,1203,,,,,,
B46D0061,001,31-07-1992,283,282,1197,,,,,,
B46D0061,001,07-08-1992,288,287,1192,,,,,,
B46D0061,001,14-08-1992,289,288,1191,,,,,,
B46D0061,001,21-08-1992,290,289,1190,,,,,,
B46D0061,001,28-08-1992,289,288,1191,,,,,,
B46D0061,001,04-09-1992,294,293,1186,,,,,,
B46D0061,001,11-09-1992,276,275,1204,,,,,,
B46D0061,001,18-09-1992,277,276,1203,,,,,,
B46D0061,001,25-09-1992,280,279,1200,,,,,,
B46D0061,001,02-10-1992,283,282,1197,,,,,,
B46D0061,001,09-10-1992,290,289,1190,,,,,,
B46D0061,001,16-10-1992,288,287,1192,,,,,,
B46D0061,001,23-10-1992,290,289,1190,,,,,,
B46D0061,001,30-10-1992,290,289,1190,,,,,,
B46D0061,001,06-11-1992,295,294,1185,,,,,,
B46D0061,001,13-11-1992,290,289,1190,,,,,,
B46D0061,001,20-11-1992,280,279,1200,,,,,,
B46D0061,001,27-11-1992,275,274,1205,,,,,,
B46D0061,001,04-12-1992,265,264,1215,,,,,,
B46D0061,001,11-12-1992,256,255,1224,,,,,,
B46D0061,001,18-12-1992,251,250,1229,,,,,,
B46D0061,001,24-12-1992,250,249,1230,,,,,,
B46D0061,001,31-12-1992,247,246,1233,,,,,,
B46D0061,001,08-01-1993,248,247,1232,,,,,,
B46D0061,001,15-01-1993,242,241,1238,,,,,,
B46D0061,001,22-01-1993,243,242,1237,,,,,,
B46D0061,001,29-01-1993,233,232,1247,,,,,,
B46D0061,001,05-02-1993,234,233,1246,,,,,,
B46D0061,001,12-02-1993,242,241,1238,,,,,,
B46D0061,001,19-02-1993,239,238,1241,,,,,,
B46D0061,001,26-02-1993,243,242,1237,,,,,,
B46D0061,001,05-03-1993,250,249,1230,,,,,,
B46D0061,001,12-03-1993,256,255,1224,,,,,,
B46D0061,001,19-03-1993,254,253,1226,,,,,,
B46D0061,001,26-03-1993,256,255,1224,,,,,,
B46D0061,001,02-04-1993,254,253,1226,,,,,,
B46D0061,001,08-04-1993,255,254,1225,,,,,,
B46D0061,001,16-04-1993,262,261,1218,,,,,,
B46D0061,001,23-04-1993,265,264,1215,,,,,,
B46D0061,001,29-04-1993,272,271,1208,,,,,,
B46D0061,001,07-05-1993,237,236,1243,,,,,,
B46D0061,001,14-05-1993,235,234,1245,,,,,,
B46D0061,001,19-05-1993,240,239,1240,,,,,,
B46D0061,001,28-05-1993,238,237,1242,,,,,,
B46D0061,001,04-06-1993,241,240,1239,,,,,,
B46D0061,001,11-06-1993,248,247,1232,,,,,,
B46D0061,001,18-06-1993,249,248,1231,,,,,,
B46D0061,001,25-06-1993,256,255,1224,,,,,,
B46D0061,001,02-07-1993,263,262,1217,,,,,,
B46D0061,001,09-07-1993,253,252,1227,,,,,,
B46D0061,001,16-07-1993,275,274,1205,,,,,,
B46D0061,001,23-07-1993,270,269,1210,,,,,,
B46D0061,001,30-07-1993,270,269,1210,,,,,,
B46D0061,001,06-08-1993,266,265,1214,,,,,,
B46D0061,001,13-08-1993,276,275,1204,,,,,,
B46D0061,001,20-08-1993,272,271,1208,,,,,,
B46D0061,001,27-08-1993,273,272,1207,,,,,,
B46D0061,001,03-09-1993,278,277,1202,,,,,,
B46D0061,001,10-09-1993,281,280,1199,,,,,,
B46D0061,001,17-09-1993,281,280,1199,,,,,,
B46D0061,001,24-09-1993,273,272,1207,,,,,,
B46D0061,001,01-10-1993,255,254,1225,,,,,,
B46D0061,001,08-10-1993,260,259,1220,,,,,,
B46D0061,001,15-10-1993,260,259,1220,,,,,,
B46D0061,001,22-10-1993,253,252,1227,,,,,,
B46D0061,001,29-10-1993,255,254,1225,,,,,,
B46D0061,001,05-11-1993,253,252,1227,,,,,,
B46D0061,001,12-11-1993,260,259,1220,,,,,,
B46D0061,001,19-11-1993,252,251,1228,,,,,,
B46D0061,001,26-11-1993,250,249,1230,,,,,,
B46D0061,001,03-12-1993,254,253,1226,,,,,,
B46D0061,001,10-12-1993,252,251,1228,,,,,,
B46D0061,001,17-12-1993,252,251,1228,,,,,,
B46D0061,001,23-12-1993,245,244,1235,,,,,,
B46D0061,001,30-12-1993,230,229,1250,,,,,,
B46D0061,001,07-01-1994,210,209,1270,,,,,,
B46D0061,001,14-01-1994,205,204,1275,,,,,,
B46D0061,001,21-01-1994,213,212,1267,,,,,,
B46D0061,001,28-01-1994,200,199,1280,,,,,,
B46D0061,001,04-02-1994,188,187,1292,,,,,,
B46D0061,001,11-02-1994,200,199,1280,,,,,,
B46D0061,001,18-02-1994,220,219,1260,,,,,,
B46D0061,001,25-02-1994,216,215,1264,,,,,,
B46D0061,001,04-03-1994,217,216,1263,,,,,,
B46D0061,001,11-03-1994,220,219,1260,,,,,,
B46D0061,001,18-03-1994,202,201,1278,,,,,,
B46D0061,001,25-03-1994,190,189,1290,,,,,,
B46D0061,001,31-03-1994,192,191,1288,,,,,,
B46D0061,001,08-04-1994,195,194,1285,,,,,,
B46D0061,001,15-04-1994,190,189,1290,,,,,,
B46D0061,001,22-04-1994,201,200,1279,,,,,,
B46D0061,001,29-04-1994,209,208,1271,,,,,,
B46D0061,001,04-05-1994,210,209,1270,,,,,,
B46D0061,001,13-05-1994,220,219,1260,,,,,,
B46D0061,001,20-05-1994,225,224,1255,,,,,,
B46D0061,001,27-05-1994,224,223,1256,,,,,,
B46D0061,001,10-06-1994,225,224,1255,,,,,,
B46D0061,001,17-06-1994,228,227,1252,,,,,,
B46D0061,001,24-06-1994,240,239,1240,,,,,,
B46D0061,001,01-07-1994,240,239,1240,,,,,,
B46D0061,001,08-07-1994,247,246,1233,,,,,,
B46D0061,001,15-07-1994,250,249,1230,,,,,,
B46D0061,001,22-07-1994,260,259,1220,,,,,,
B46D0061,001,29-07-1994,260,259,1220,,,,,,
B46D0061,001,05-08-1994,265,264,1215,,,,,,
B46D0061,001,12-08-1994,270,269,1210,,,,,,
B46D0061,001,19-08-1994,275,274,1205,,,,,,
B46D0061,001,26-08-1994,274,273,1206,,,,,,
B46D0061,001,02-09-1994,280,279,1200,,,,,,
B46D0061,001,09-09-1994,279,278,1201,,,,,,
B46D0061,001,16-09-1994,278,277,1202,,,,,,
B46D0061,001,23-09-1994,292,291,1188,,,,,,
B46D0061,001,30-09-1994,280,279,1200,,,,,,
B46D0061,001,07-10-1994,285,284,1195,,,,,,
B46D0061,001,14-10-1994,280,279,1200,,,,,,
B46D0061,001,21-10-1994,290,289,1190,,,,,,
B46D0061,001,28-10-1994,290,289,1190,,,,,,
B46D0061,001,04-11-1994,282,281,1198,,,,,,
B46D0061,001,11-11-1994,277,276,1203,,,,,,
B46D0061,001,18-11-1994,280,279,1200,,,,,,
B46D0061,001,25-11-1994,269,268,1211,,,,,,
B46D0061,001,02-12-1994,270,269,1210,,,,,,
B46D0061,001,09-12-1994,270,269,1210,,,,,,
B46D0061,001,16-12-1994,265,264,1215,,,,,,
B46D0061,001,23-12-1994,260,259,1220,,,,,,
B46D0061,001,30-12-1994,255,254,1225,,,,,,
B46D0061,001,06-01-1995,248,247,1232,,,,,,
B46D0061,001,13-01-1995,248,247,1232,,,,,,
B46D0061,001,20-01-1995,240,239,1240,,,,,,
B46D0061,001,27-01-1995,233,232,1247,,,,,,
B46D0061,001,03-02-1995,220,219,1260,,,,,,
B46D0061,001,10-02-1995,214,213,1266,,,,,,
B46D0061,001,17-02-1995,212,211,1268,,,,,,
B46D0061,001,24-02-1995,202,201,1278,,,,,,
B46D0061,001,03-03-1995,204,203,1276,,,,,,
B46D0061,001,10-03-1995,209,208,1271,,,,,,
B46D0061,001,17-03-1995,214,213,1266,,,,,,
B46D0061,001,31-03-1995,215,214,1265,,,,,,
B46D0061,001,07-04-1995,212,211,1268,,,,,,
B46D0061,001,14-04-1995,218,217,1262,,,,,,
B46D0061,001,21-04-1995,220,219,1260,,,,,,
B46D0061,001,28-04-1995,220,219,1260,,,,,,
B46D0061,001,05-05-1995,225,224,1255,,,,,,
B46D0061,001,12-05-1995,232,231,1248,,,,,,
B46D0061,001,19-05-1995,235,234,1245,,,,,,
B46D0061,001,29-05-1995,240,239,1240,,,,,,
B46D0061,001,02-06-1995,247,246,1233,,,,,,
B46D0061,001,08-06-1995,243,242,1237,,,,,,
B46D0061,001,16-06-1995,245,244,1235,,,,,,
B46D0061,001,23-06-1995,250,249,1230,,,,,,
B46D0061,001,30-06-1995,245,244,1235,,,,,,
B46D0061,001,07-07-1995,248,247,1232,,,,,,
B46D0061,001,14-07-1995,257,256,1223,,,,,,
B46D0061,001,21-07-1995,255,254,1225,,,,,,
B46D0061,001,28-07-1995,265,264,1215,,,,,,
B46D0061,001,11-08-1995,280,279,1200,,,,,,
B46D0061,001,18-08-1995,275,274,1205,,,,,,
B46D0061,001,25-08-1995,280,279,1200,,,,,,
B46D0061,001,01-09-1995,287,286,1193,,,,,,
B46D0061,001,08-09-1995,287,286,1193,,,,,,
B46D0061,001,15-09-1995,290,289,1190,,,,,,
B46D0061,001,22-09-1995,295,294,1185,,,,,,
B46D0061,001,29-09-1995,295,294,1185,,,,,,
B46D0061,001,06-10-1995,300,299,1180,,,,,,
B46D0061,001,13-10-1995,308,307,1172,,,,,,
B46D0061,001,20-10-1995,308,307,1172,,,,,,
B46D0061,001,27-10-1995,310,309,1170,,,,,,
B46D0061,001,03-11-1995,310,309,1170,,,,,,
B46D0061,001,10-11-1995,308,307,1172,,,,,,
B46D0061,001,17-11-1995,314,313,1166,,,,,,
B46D0061,001,24-11-1995,317,316,1163,,,,,,
B46D0061,001,01-12-1995,320,319,1160,,,,,,
B46D0061,001,08-12-1995,323,322,1157,,,,,,
B46D0061,001,15-12-1995,326,325,1154,,,,,,
B46D0061,001,22-12-1995,324,323,1156,,,,,,
B46D0061,001,28-12-1995,325,324,1155,,,,,,
B46D0061,001,02-01-1996,310,309,1170,,,,,,
B46D0061,001,05-01-1996,314,313,1166,,,,,,
B46D0061,001,12-01-1996,310,309,1170,,,,,,
B46D0061,001,19-01-1996,315,314,1165,,,,,,
B46D0061,001,26-01-1996,310,309,1170,,,,,,
B46D0061,001,02-02-1996,310,309,1170,,,,,,
B46D0061,001,09-02-1996,320,319,1160,,,,,,
B46D0061,001,16-02-1996,311,310,1169,,,,,,
B46D0061,001,23-02-1996,310,309,1170,,,,,,
B46D0061,001,01-03-1996,309,308,1171,,,,,,
B46D0061,001,08-03-1996,309,308,1171,,,,,,
B46D0061,001,15-03-1996,301,300,1179,,,,,,
B46D0061,001,22-03-1996,303,302,1177,,,,,,
B46D0061,001,29-03-1996,300,299,1180,,,,,,
B46D0061,001,04-04-1996,300,299,1180,,,,,,
B46D0061,001,12-04-1996,305,304,1175,,,,,,
B46D0061,001,19-04-1996,305,304,1175,,,,,,
B46D0061,001,26-04-1996,300,299,1180,,,,,,
B46D0061,001,03-05-1996,298,297,1182,,,,,,
B46D0061,001,10-05-1996,295,294,1185,,,,,,
B46D0061,001,17-05-1996,297,296,1183,,,,,,
B46D0061,001,27-05-1996,298,297,1182,,,,,,
B46D0061,001,31-05-1996,305,304,1175,,,,,,
B46D0061,001,07-06-1996,300,299,1180,,,,,,
B46D0061,001,13-06-1996,300,299,1180,,,,,,
B46D0061,001,21-06-1996,300,299,1180,,,,,,
B46D0061,001,28-06-1996,312,311,1168,,,,,,
B46D0061,001,05-07-1996,308,307,1172,,,,,,
B46D0061,001,12-07-1996,315,314,1165,,,,,,
B46D0061,001,19-07-1996,322,321,1158,,,,,,
B46D0061,001,26-07-1996,318,317,1162,,,,,,
B46D0061,001,02-08-1996,321,320,1159,,,,,,
B46D0061,001,09-08-1996,322,321,1158,,,,,,
B46D0061,001,16-08-1996,322,321,1158,,,,,,
B46D0061,001,23-08-1996,325,324,1155,,,,,,
B46D0061,001,30-08-1996,323,322,1157,,,,,,
B46D0061,001,06-09-1996,317,316,1163,,,,,,
B46D0061,001,13-09-1996,316,315,1164,,,,,,
B46D0061,001,20-09-1996,325,324,1155,,,,,,
B46D0061,001,27-09-1996,321,320,1159,,,,,,
B46D0061,001,04-10-1996,324,323,1156,,,,,,
B46D0061,001,11-10-1996,330,329,1150,,,,,,
B46D0061,001,18-10-1996,336,335,1144,,,,,,
B46D0061,001,25-10-1996,333,332,1147,,,,,,
B46D0061,001,01-11-1996,337,336,1143,,,,,,
B46D0061,001,10-11-1996,327,326,1153,,,,,,
B46D0061,001,15-11-1996,321,320,1159,,,,,,
B46D0061,001,22-11-1996,320,319,1160,,,,,,
B46D0061,001,29-11-1996,320,319,1160,,,,,,
B46D0061,001,06-12-1996,310,309,1170,,,,,,
B46D0061,001,13-12-1996,297,296,1183,,,,,,
B46D0061,001,20-12-1996,295,294,1185,,,,,,
B46D0061,001,10-01-1997,283,282,1197,,,,,,
B46D0061,001,17-01-1997,285,284,1195,,,,,,
B46D0061,001,24-01-1997,290,289,1190,,,,,,
B46D0061,001,07-02-1997,295,294,1185,,,,,,
B46D0061,001,14-02-1997,280,279,1200,,,,,,
B46D0061,001,21-02-1997,280,279,1200,,,,,,
B46D0061,001,28-02-1997,272,271,1208,,,,,,
B46D0061,001,07-03-1997,262,261,1218,,,,,,
B46D0061,001,14-03-1997,260,259,1220,,,,,,
B46D0061,001,21-03-1997,260,259,1220,,,,,,
B46D0061,001,27-03-1997,266,265,1214,,,,,,
B46D0061,001,04-04-1997,260,259,1220,,,,,,
B46D0061,001,11-04-1997,253,252,1227,,,,,,
B46D0061,001,18-04-1997,260,259,1220,,,,,,
B46D0061,001,25-04-1997,256,255,1224,,,,,,
B46D0061,001,02-05-1997,270,269,1210,,,,,,
B46D0061,001,06-06-1997,282,281,1198,,,,,,
B46D0061,001,13-06-1997,285,284,1195,,,,,,
B46D0061,001,20-06-1997,289,288,1191,,,,,,
B46D0061,001,27-06-1997,295,294,1185,,,,,,
B46D0061,001,09-07-1997,282,281,1198,,,,,,
B46D0061,001,14-07-1997,280,279,1200,,,,,,
B46D0061,001,21-07-1997,280,279,1200,,,,,,
B46D0061,001,25-07-1997,290,289,1190,,,,,,
B46D0061,001,05-08-1997,292,291,1188,,,,,,
B46D0061,001,11-08-1997,295,294,1185,,,,,,
B46D0061,001,15-08-1997,295,294,1185,,,,,,
B46D0061,001,22-08-1997,289,288,1191,,,,,,
B46D0061,001,29-08-1997,290,289,1190,,,,,,
B46D0061,001,08-09-1997,294,293,1186,,,,,,
B46D0061,001,12-09-1997,300,299,1180,,,,,,
B46D0061,001,19-09-1997,305,304,1175,,,,,,
B46D0061,001,26-09-1997,305,304,1175,,,,,,
B46D0061,001,03-10-1997,306,305,1174,,,,,,
B46D0061,001,10-10-1997,307,306,1173,,,,,,
B46D0061,001,17-10-1997,306,305,1174,,,,,,
B46D0061,001,23-10-1997,305,304,1175,,,,,,
B46D0061,001,03-11-1997,308,307,1172,,,,,,
B46D0061,001,11-11-1997,307,306,1173,,,,,,
B46D0061,001,17-11-1997,309,308,1171,,,,,,
B46D0061,001,21-11-1997,308,307,1172,,,,,,
B46D0061,001,28-11-1997,308,307,1172,,,,,,
B46D0061,001,05-12-1997,310,309,1170,,,,,,
B46D0061,001,12-12-1997,308,307,1172,,,,,,
B46D0061,001,19-12-1997,306,305,1174,,,,,,
B46D0061,001,24-12-1997,305,304,1175,,,,,,
B46D0061,001,31-12-1997,302,301,1178,,,,,,
B46D0061,001,09-01-1998,295,294,1185,,,,,,
B46D0061,001,16-01-1998,288,287,1192,,,,,,
B46D0061,001,23-01-1998,283,282,1197,,,,,,
B46D0061,001,30-01-1998,280,279,1200,,,,,,
B46D0061,001,06-02-1998,278,277,1202,,,,,,
B46D0061,001,13-02-1998,277,276,1203,,,,,,
B46D0061,001,20-02-1998,278,277,1202,,,,,,
B46D0061,001,27-02-1998,277,276,1203,,,,,,
B46D0061,001,06-03-1998,277,276,1203,,,,,,
B46D0061,001,13-03-1998,293,292,1187,,,,,,
B46D0061,001,03-04-1998,263,262,1217,,,,,,
B46D0061,001,10-04-1998,265,264,1215,,,,,,
B46D0061,001,17-04-1998,260,259,1220,,,,,,
B46D0061,001,24-04-1998,260,259,1220,,,,,,
B46D0061,001,01-05-1998,260,259,1220,,,,,,
B46D0061,001,19-06-1998,248,247,1232,,,,,,
B46D0061,001,26-06-1998,244,243,1236,,,,,,
B46D0061,001,03-07-1998,247,246,1233,,,,,,
B46D0061,001,24-07-1998,265,264,1215,,,,,,
B46D0061,001,31-07-1998,260,259,1220,,,,,,
B46D0061,001,07-08-1998,265,264,1215,,,,,,
B46D0061,001,14-08-1998,264,263,1216,,,,,,
B46D0061,001,21-08-1998,270,269,1210,,,,,,
B46D0061,001,28-08-1998,270,269,1210,,,,,,
B46D0061,001,04-09-1998,268,267,1212,,,,,,
B46D0061,001,11-09-1998,260,259,1220,,,,,,
B46D0061,001,18-09-1998,250,249,1230,,,,,,
B46D0061,001,25-09-1998,243,242,1237,,,,,,
B46D0061,001,02-10-1998,240,239,1240,,,,,,
B46D0061,001,09-10-1998,250,249,1230,,,,,,
B46D0061,001,16-10-1998,245,244,1235,,,,,,
B46D0061,001,23-10-1998,230,229,1250,,,,,,
B46D0061,001,30-10-1998,225,224,1255,,,,,,
B46D0061,001,06-11-1998,201,200,1279,,,,,,
B46D0061,001,13-11-1998,195,194,1285,,,,,,
B46D0061,001,20-11-1998,193,192,1287,,,,,,
B46D0061,001,27-11-1998,198,197,1282,,,,,,
B46D0061,001,04-12-1998,202,201,1278,,,,,,
B46D0061,001,11-12-1998,210,209,1270,,,,,,
B46D0061,001,18-12-1998,210,209,1270,,,,,,
B46D0061,001,24-12-1998,206,205,1274,,,,,,
B46D0061,001,31-12-1998,206,205,1274,,,,,,
B46D0061,001,08-01-1999,203,202,1277,,,,,,
B46D0061,001,15-01-1999,206,205,1274,,,,,,
B46D0061,001,22-01-1999,198,197,1282,,,,,,
B46D0061,001,29-01-1999,204,203,1276,,,,,,
B46D0061,001,05-02-1999,205,204,1275,,,,,,
B46D0061,001,12-02-1999,212,211,1268,,,,,,
B46D0061,001,19-02-1999,210,209,1270,,,,,,
B46D0061,001,26-02-1999,195,194,1285,,,,,,
B46D0061,001,05-03-1999,190,189,1290,,,,,,
B46D0061,001,12-03-1999,195,194,1285,,,,,,
B46D0061,001,19-03-1999,193,192,1287,,,,,,
B46D0061,001,26-03-1999,206,205,1274,,,,,,
B46D0061,001,02-04-1999,200,199,1280,,,,,,
B46D0061,001,09-04-1999,210,209,1270,,,,,,
B46D0061,001,16-04-1999,212,211,1268,,,,,,
B46D0061,001,23-04-1999,210,209,1270,,,,,,
B46D0061,001,29-04-1999,214,213,1266,,,,,,
B46D0061,001,07-05-1999,220,219,1260,,,,,,
B46D0061,001,14-05-1999,227,226,1253,,,,,,
B46D0061,001,21-05-1999,235,234,1245,,,,,,
B46D0061,001,28-05-1999,240,239,1240,,,,,,
B46D0061,001,04-06-1999,247,246,1233,,,,,,
B46D0061,001,11-06-1999,235,234,1245,,,,,,
B46D0061,001,18-06-1999,238,237,1242,,,,,,
B46D0061,001,25-06-1999,240,239,1240,,,,,,
B46D0061,001,02-07-1999,243,242,1237,,,,,,
B46D0061,001,09-07-1999,246,245,1234,,,,,,
B46D0061,001,16-07-1999,255,254,1225,,,,,,
B46D0061,001,23-07-1999,262,261,1218,,,,,,
B46D0061,001,30-07-1999,262,261,1218,,,,,,
B46D0061,001,06-08-1999,260,259,1220,,,,,,
B46D0061,001,13-08-1999,266,265,1214,,,,,,
B46D0061,001,20-08-1999,265,264,1215,,,,,,
B46D0061,001,27-08-1999,270,269,1210,,,,,,
B46D0061,001,03-09-1999,310,309,1170,B,,,,,
B46D0061,001,10-09-1999,330,329,1150,B,,,,,
B46D0061,001,17-09-1999,348,347,1132,,,,,,
B46D0061,001,24-09-1999,334,333,1146,,,,,,
B46D0061,001,01-10-1999,337,336,1143,,,,,,
B46D0061,001,19-10-1999,330,329,1150,B,,,,,
B46D0061,001,22-10-1999,350,349,1130,,,,,,
B46D0061,001,02-11-1999,330,329,1150,B,,,,,
B46D0061,001,12-11-1999,305,304,1175,,,,,,
B46D0061,001,15-11-1999,320,319,1160,,,,,,
B46D0061,001,19-11-1999,300,299,1180,,,,,,
B46D0061,001,26-11-1999,305,304,1175,,,,,,
B46D0061,001,03-12-1999,297,296,1183,,,,,,
B46D0061,001,10-12-1999,292,291,1188,,,,,,
B46D0061,001,17-12-1999,292,291,1188,,,,,,
B46D0061,001,24-12-1999,281,280,1199,,,,,,
B46D0061,001,31-12-1999,270,269,1210,,,,,,
